Date,Product_ID,Category,Product_Group,Price,Rating,Marketing_Spend,Stock_Available,Sales,Revenue,Customer_ID,Region,Launch_Flag
2023-12-03,P12,Personal Care,G4,229.35,3.1,4526,1,24,5504.4,6448,West,0
2023-05-08,P21,Beverages,G7,47.38,4.3,4768,1,33,1563.5400000000002,7548,North,0
2024-08-19,P3,Personal Care,G1,277.68,4.7,4596,1,32,8885.76,5497,South,1
2024-08-21,P3,Personal Care,G1,98.7,4.8,2644,1,20,1974.0,3111,South,1
2024-03-31,P20,Household,G7,464.17,3.1,3459,1,12,5570.04,4889,South,0
2024-11-17,P18,Dairy,G6,35.05,4.6,1491,1,23,806.15,3345,North,0
2024-08-05,P20,Household,G7,492.01,4.9,3210,0,29,14268.289999999999,6777,East,0
2023-02-19,P3,Personal Care,G1,119.91,3.7,2219,1,31,3717.21,7180,West,0
2024-12-18,P1,Household,G1,490.87,4.7,4365,0,24,11780.880000000001,5827,South,1
2023-02-26,P12,Personal Care,G4,268.43,3.3,291,1,21,5637.03,8685,East,0
2023-05-09,P23,Household,G8,370.28,3.4,974,0,20,7405.599999999999,7821,South,0
2023-03-09,P23,Household,G8,430.93,4.0,3248,1,23,9911.39,4385,East,0
2024-11-05,P21,Beverages,G7,99.39,3.8,523,1,24,2385.36,1169,East,0
2024-05-13,P17,Household,G6,194.17,3.3,1888,1,22,4271.74,5817,North,0
2023-07-27,P2,Dairy,G1,68.55,3.8,4850,1,29,1987.9499999999998,2984,South,0
2023-01-18,P15,Household,G5,165.08,4.7,4439,1,27,4457.160000000001,7231,East,0
2023-10-14,P2,Dairy,G1,30.39,4.2,481,1,28,850.9200000000001,8524,East,0
2023-05-21,P21,Beverages,G7,46.96,3.5,1785,1,25,1174.0,4544,West,0
2024-08-21,P23,Household,G8,438.09,4.9,1495,1,20,8761.8,5588,North,0
2023-08-16,P5,Dairy,G2,60.5,3.6,3863,1,29,1754.5,1779,North,0
2024-07-22,P9,Personal Care,G3,243.04,3.3,1179,1,16,3888.64,5615,West,0
2023-03-13,P13,Dairy,G5,75.88,3.3,577,1,24,1821.12,7147,West,0
2023-01-02,P21,Beverages,G7,91.25,3.5,4312,1,29,2646.25,9977,East,0
2023-08-13,P20,Household,G7,403.45,3.1,379,1,15,6051.75,8770,West,0
2024-01-22,P8,Personal Care,G3,98.71,4.4,1059,1,18,1776.78,8022,West,0
2023-03-01,P10,Dairy,G4,20.39,3.7,2196,1,27,550.53,5430,South,0
2023-12-26,P2,Dairy,G1,72.76,4.7,439,1,25,1819.0000000000002,3554,South,0
2023-06-09,P24,Snacks,G8,13.66,4.8,1071,1,34,464.44,7193,West,0
2023-05-13,P11,Household,G4,164.0,4.4,2127,1,22,3608.0,4433,East,0
2023-03-03,P23,Household,G8,329.0,4.0,1842,0,19,6251.0,6811,South,0
2023-09-20,P25,Snacks,G9,43.53,3.2,3572,1,23,1001.19,5943,South,0
2024-06-04,P2,Dairy,G1,42.77,3.1,3542,1,32,1368.64,3025,West,1
2024-05-05,P2,Dairy,G1,29.38,4.5,4635,1,42,1233.96,8572,East,0
2023-03-15,P1,Household,G1,445.32,3.1,2013,1,16,7125.12,9591,West,0
2023-07-07,P14,Beverages,G5,20.06,3.1,3221,0,23,461.38,8972,West,0
2023-11-04,P5,Dairy,G2,17.79,4.9,1445,1,37,658.23,8950,South,0
2023-11-06,P5,Dairy,G2,76.27,4.7,2583,1,30,2288.1,4287,East,0
2023-01-19,P5,Dairy,G2,36.5,3.7,3687,1,27,985.5,9418,West,0
2023-12-05,P12,Personal Care,G4,281.35,4.3,1834,1,19,5345.650000000001,8651,West,0
2024-01-23,P11,Household,G4,242.78,4.6,3286,0,20,4855.6,4242,East,0
2024-07-19,P19,Snacks,G7,11.67,3.4,980,1,26,303.42,4731,North,0
2024-06-27,P10,Dairy,G4,25.96,3.7,1353,1,16,415.36,9441,South,0
2024-07-29,P16,Beverages,G6,85.46,4.9,1568,1,31,2649.2599999999998,2819,South,0
2024-07-21,P11,Household,G4,422.05,4.1,1149,1,12,5064.6,9060,West,0
2024-09-03,P20,Household,G7,143.28,4.8,280,1,28,4011.84,2491,North,0
2023-08-09,P23,Household,G8,363.62,3.5,3016,1,22,7999.64,4818,East,0
2024-11-23,P3,Personal Care,G1,152.06,5.0,2723,1,30,4561.8,5008,West,1
2023-12-19,P23,Household,G8,342.11,3.4,4711,1,20,6842.200000000001,1667,North,0
2023-11-10,P20,Household,G7,451.36,4.4,2921,1,20,9027.2,5780,East,0
2023-01-26,P2,Dairy,G1,54.77,3.7,716,0,28,1533.5600000000002,7041,North,0
2024-03-07,P1,Household,G1,419.34,4.3,2210,1,18,7548.12,6765,East,0
2024-05-27,P20,Household,G7,368.38,3.9,3356,1,33,12156.539999999999,1721,West,0
2024-06-03,P3,Personal Care,G1,270.0,3.4,3679,1,26,7020.0,9298,South,1
2023-11-17,P3,Personal Care,G1,286.27,4.3,2919,1,21,6011.67,3391,East,0
2023-09-07,P24,Snacks,G8,10.27,4.5,1052,1,23,236.20999999999998,4379,East,0
2024-08-13,P13,Dairy,G5,52.42,4.0,1573,1,18,943.5600000000001,1635,North,0
2023-02-16,P24,Snacks,G8,23.37,4.7,1051,1,28,654.36,1067,East,0
2023-05-19,P25,Snacks,G9,11.7,3.4,3787,1,28,327.59999999999997,1859,East,0
2023-12-08,P18,Dairy,G6,77.9,3.1,3015,1,37,2882.3,4776,West,0
2024-05-13,P15,Household,G5,293.93,4.2,3526,1,30,8817.9,1543,West,0
2023-04-11,P11,Household,G4,414.37,4.5,1183,1,16,6629.92,9290,North,0
2024-06-12,P5,Dairy,G2,42.3,4.4,2971,1,31,1311.3,7156,West,1
2023-09-04,P4,Dairy,G2,25.74,3.2,957,1,20,514.8,2224,West,0
2024-06-24,P7,Personal Care,G3,206.87,4.0,2140,1,15,3103.05,7951,South,0
2024-02-21,P16,Beverages,G6,28.63,3.6,4154,1,35,1002.05,2987,West,0
2023-03-01,P14,Beverages,G5,79.02,3.8,4021,1,35,2765.7,2404,East,0
2024-06-29,P25,Snacks,G9,49.86,3.4,497,1,32,1595.52,9491,South,0
2023-11-07,P25,Snacks,G9,46.28,4.9,1863,1,26,1203.28,6526,North,0
2024-01-11,P9,Personal Care,G3,202.22,4.9,3259,1,31,6268.82,5958,West,0
2024-09-10,P18,Dairy,G6,19.78,3.8,1222,1,29,573.62,7654,South,0
2024-08-21,P3,Personal Care,G1,70.88,5.0,1311,1,24,1701.12,5657,East,1
2024-07-21,P7,Personal Care,G3,99.83,4.5,4174,1,10,998.3,5192,North,0
2024-02-20,P22,Dairy,G8,60.01,3.9,3619,1,34,2040.34,7487,East,0
2024-11-28,P25,Snacks,G9,25.68,4.0,3502,1,20,513.6,2914,South,0
2024-07-16,P24,Snacks,G8,31.99,4.3,835,1,32,1023.68,4612,North,0
2024-04-04,P5,Dairy,G2,23.76,4.1,782,1,32,760.32,3779,West,0
2023-07-20,P1,Household,G1,422.38,4.6,1521,1,20,8447.6,9722,West,0
2023-05-11,P23,Household,G8,345.36,4.0,589,1,20,6907.200000000001,4725,South,0
2023-07-31,P9,Personal Care,G3,72.56,4.5,1003,1,29,2104.2400000000002,9432,East,0
2023-05-29,P14,Beverages,G5,91.3,4.9,672,1,28,2556.4,8104,West,0
2023-07-31,P17,Household,G6,146.16,4.1,1827,1,21,3069.36,9720,South,0
2024-08-24,P24,Snacks,G8,20.73,4.7,2427,1,24,497.52,3164,East,0
2023-01-01,P20,Household,G7,158.26,3.4,1182,1,30,4747.799999999999,9622,West,0
2024-08-01,P15,Household,G5,166.36,3.5,241,1,37,6155.320000000001,5575,North,0
2024-04-15,P7,Personal Care,G3,270.87,4.9,3366,1,26,7042.62,8140,West,0
2024-08-04,P2,Dairy,G1,51.36,4.3,2468,0,37,1900.32,6978,South,1
2024-02-23,P16,Beverages,G6,29.44,3.8,3990,1,31,912.64,7556,West,0
2023-08-14,P6,Beverages,G2,61.04,4.7,2689,1,35,2136.4,4249,West,0
2024-03-14,P4,Dairy,G2,65.33,4.8,4625,1,40,2613.2,8639,South,0
2023-12-29,P20,Household,G7,271.58,4.1,2702,1,26,7061.08,8095,North,0
2023-01-12,P4,Dairy,G2,50.6,4.0,1523,1,24,1214.4,4193,West,0
2023-05-13,P10,Dairy,G4,19.48,4.9,3604,1,30,584.4,1362,East,0
2023-05-13,P15,Household,G5,296.82,3.7,2372,1,26,7717.32,7320,West,0
2023-01-26,P24,Snacks,G8,10.27,4.4,3466,1,36,369.71999999999997,6789,West,0
2024-11-23,P8,Personal Care,G3,287.43,4.6,1964,1,10,2874.3,7051,West,0
2023-08-22,P14,Beverages,G5,87.86,4.8,2767,1,30,2635.8,2500,East,0
2024-01-12,P7,Personal Care,G3,213.01,4.0,655,1,21,4473.21,7675,South,0
2024-01-24,P17,Household,G6,444.05,3.1,2300,1,8,3552.4,9696,East,0
2023-01-19,P24,Snacks,G8,42.24,3.2,1798,1,25,1056.0,9287,South,0
2023-08-16,P14,Beverages,G5,29.66,4.7,5,1,30,889.8,1843,South,0
2024-04-11,P22,Dairy,G8,46.01,3.6,4688,1,31,1426.31,7754,South,0
2023-05-20,P17,Household,G6,235.23,4.0,4763,1,23,5410.29,6006,East,0
2023-10-27,P16,Beverages,G6,73.38,5.0,3495,1,31,2274.7799999999997,2187,North,0
2023-11-05,P12,Personal Care,G4,156.64,4.5,3088,0,27,4229.28,5785,East,0
2024-02-09,P7,Personal Care,G3,221.29,4.3,1248,1,28,6196.12,4710,North,0
2023-07-04,P14,Beverages,G5,71.53,4.9,2281,0,32,2288.96,1882,North,0
2024-10-31,P24,Snacks,G8,21.79,3.3,3813,1,32,697.28,6180,North,0
2023-03-26,P11,Household,G4,248.4,3.9,2693,1,22,5464.8,6293,East,0
2023-10-07,P6,Beverages,G2,82.37,3.4,1529,1,27,2223.9900000000002,5867,East,0
2024-04-01,P3,Personal Care,G1,268.33,4.8,477,1,26,6976.58,9016,East,0
2023-09-15,P22,Dairy,G8,49.82,3.4,1709,0,21,1046.22,9059,North,0
2023-07-31,P17,Household,G6,282.86,3.4,2784,1,26,7354.360000000001,6540,North,0
2024-04-02,P13,Dairy,G5,76.32,4.1,4631,1,34,2594.8799999999997,1834,North,0
2023-08-11,P1,Household,G1,166.45,4.9,3466,1,36,5992.2,5222,East,0
2023-07-29,P21,Beverages,G7,56.17,3.4,3595,1,39,2190.63,3131,South,0
2023-06-23,P15,Household,G5,150.52,3.8,1424,1,27,4064.0400000000004,4933,North,0
2024-07-10,P23,Household,G8,329.87,4.7,1164,1,21,6927.27,6120,South,0
2023-09-08,P17,Household,G6,150.98,4.0,4030,1,25,3774.4999999999995,9153,North,0
2024-12-13,P14,Beverages,G5,26.98,3.3,3447,1,30,809.4,2642,East,0
2023-12-24,P2,Dairy,G1,38.51,4.2,2351,1,31,1193.81,7203,West,0
2023-01-04,P25,Snacks,G9,12.66,3.5,4126,1,32,405.12,3294,East,0
2023-04-09,P2,Dairy,G1,69.04,4.4,598,1,24,1656.96,2584,West,0
2023-06-20,P3,Personal Care,G1,292.72,3.5,4526,1,27,7903.4400000000005,7639,North,0
2024-07-12,P25,Snacks,G9,23.96,4.4,2072,1,20,479.20000000000005,7610,East,0
2023-02-26,P13,Dairy,G5,27.78,4.0,3897,1,39,1083.42,3112,East,0
2023-01-03,P9,Personal Care,G3,262.22,3.8,275,0,27,7079.9400000000005,6067,North,0
2023-02-13,P5,Dairy,G2,70.9,4.3,3151,1,30,2127.0,8993,West,0
2024-01-31,P12,Personal Care,G4,97.36,3.4,896,1,21,2044.56,4299,North,0
2024-11-29,P14,Beverages,G5,22.45,4.6,3639,1,37,830.65,5740,North,0
2024-12-24,P22,Dairy,G8,29.05,4.5,105,1,35,1016.75,1025,South,0
2023-08-23,P1,Household,G1,202.68,3.0,368,1,22,4458.96,4974,East,0
2023-07-05,P23,Household,G8,241.37,4.3,3836,1,20,4827.4,3945,North,0
2024-01-06,P4,Dairy,G2,79.52,4.5,2677,1,28,2226.56,4279,East,0
2024-10-27,P23,Household,G8,259.43,4.3,1035,1,23,5966.89,4049,North,0
2024-01-14,P11,Household,G4,396.79,4.0,2942,1,17,6745.43,1757,North,0
2023-07-02,P24,Snacks,G8,23.13,3.5,1300,1,26,601.38,5461,East,0
2024-01-18,P4,Dairy,G2,53.61,4.3,2404,1,33,1769.1299999999999,9988,North,0
2023-11-06,P18,Dairy,G6,68.42,4.2,2934,1,33,2257.86,4816,South,0
2023-01-26,P12,Personal Care,G4,262.81,3.9,2763,1,24,6307.4400000000005,5536,West,0
2023-06-26,P7,Personal Care,G3,220.7,4.3,2649,1,14,3089.7999999999997,6723,East,0
2023-07-13,P4,Dairy,G2,46.09,4.3,3820,1,22,1013.98,3923,East,0
2024-04-26,P25,Snacks,G9,45.49,4.7,4660,1,33,1501.17,6421,West,0
2024-08-21,P5,Dairy,G2,24.02,4.0,2210,1,29,696.58,6459,North,1
2024-02-26,P12,Personal Care,G4,274.66,3.7,1539,1,21,5767.860000000001,5977,East,0
2023-02-04,P24,Snacks,G8,44.52,4.2,3300,1,35,1558.2,5707,North,0
2024-05-30,P1,Household,G1,315.86,3.0,3155,1,23,7264.780000000001,6855,South,0
2024-08-08,P20,Household,G7,450.33,4.1,635,1,20,9006.6,3068,East,0
2024-12-05,P11,Household,G4,144.45,3.7,1682,1,28,4044.5999999999995,2203,West,0
2024-08-23,P1,Household,G1,465.96,4.5,2734,1,29,13512.84,6841,West,1
2024-07-03,P13,Dairy,G5,22.96,4.7,1756,1,26,596.96,8641,North,0
2024-07-13,P24,Snacks,G8,23.09,4.9,3018,1,27,623.43,7401,South,0
2024-12-23,P4,Dairy,G2,30.15,4.1,4462,1,28,844.1999999999999,8560,South,1
2023-05-02,P10,Dairy,G4,50.28,4.9,1380,1,31,1558.68,3324,South,0
2024-06-17,P22,Dairy,G8,73.58,4.7,3206,1,33,2428.14,4200,West,0
2024-10-13,P21,Beverages,G7,35.37,4.3,2612,1,34,1202.58,7109,South,0
2023-12-23,P5,Dairy,G2,19.73,3.4,2820,0,27,532.71,4857,West,0
2024-02-29,P12,Personal Care,G4,205.3,4.0,2218,1,27,5543.1,6743,East,0
2023-08-14,P10,Dairy,G4,42.64,4.5,3445,1,41,1748.24,9834,West,0
2024-07-20,P23,Household,G8,275.52,5.0,3725,1,35,9643.199999999999,8037,West,0
2023-12-03,P14,Beverages,G5,45.69,3.6,2821,1,26,1187.94,7279,East,0
2024-12-24,P3,Personal Care,G1,202.61,4.0,4558,1,21,4254.81,1106,South,1
2023-08-22,P15,Household,G5,374.74,4.6,4858,1,22,8244.28,4181,South,0
2024-08-19,P15,Household,G5,238.35,3.2,2868,1,25,5958.75,5156,East,0
2024-09-01,P15,Household,G5,424.83,4.1,185,1,16,6797.28,1341,East,0
2023-05-04,P13,Dairy,G5,77.42,4.7,414,1,24,1858.08,3245,West,0
2024-07-29,P13,Dairy,G5,31.77,4.3,432,1,22,698.9399999999999,7568,East,0
2023-09-02,P5,Dairy,G2,21.95,4.6,2434,0,34,746.3,4451,East,0
2023-11-24,P24,Snacks,G8,27.56,4.8,2765,1,27,744.12,9944,East,0
2024-08-08,P6,Beverages,G2,98.38,4.3,2128,1,19,1869.2199999999998,5908,North,0
2024-10-04,P24,Snacks,G8,20.03,3.0,4870,1,23,460.69000000000005,1426,North,0
2024-07-19,P1,Household,G1,89.73,5.0,3015,1,32,2871.36,8247,South,1
2023-12-23,P10,Dairy,G4,76.7,4.6,2628,1,23,1764.1000000000001,9010,North,0
2024-08-04,P6,Beverages,G2,96.65,3.6,80,1,17,1643.0500000000002,7587,North,0
2023-10-18,P8,Personal Care,G3,108.41,3.7,686,1,21,2276.61,8197,West,0
2023-12-30,P7,Personal Care,G3,269.01,3.6,2910,1,17,4573.17,5985,South,0
2023-03-07,P3,Personal Care,G1,87.58,5.0,155,1,20,1751.6,2459,East,0
2024-01-06,P5,Dairy,G2,26.63,3.7,926,1,24,639.12,4425,West,0
2023-01-23,P9,Personal Care,G3,282.85,3.2,1655,1,21,5939.85,5906,East,0
2023-10-20,P22,Dairy,G8,20.28,4.5,3273,1,34,689.52,6655,West,0
2024-05-29,P3,Personal Care,G1,267.24,3.4,749,1,21,5612.04,7894,South,0
2023-03-30,P4,Dairy,G2,33.44,3.6,2767,1,41,1371.04,5432,East,0
2023-06-24,P4,Dairy,G2,28.54,3.9,2407,1,28,799.12,4204,South,0
2024-10-13,P21,Beverages,G7,65.71,3.1,2889,1,18,1182.78,9700,East,0
2024-09-04,P24,Snacks,G8,37.12,3.5,2851,1,23,853.76,7110,South,0
2024-08-28,P20,Household,G7,296.1,4.6,788,1,25,7402.500000000001,3564,North,0
2023-03-20,P18,Dairy,G6,39.93,4.7,2807,1,32,1277.76,8329,North,0
2024-12-12,P14,Beverages,G5,36.58,4.3,837,1,26,951.0799999999999,4467,East,0
2024-04-27,P13,Dairy,G5,28.0,3.6,2968,1,36,1008.0,9706,West,0
2023-03-28,P25,Snacks,G9,25.3,4.0,1305,0,18,455.40000000000003,5458,North,0
2023-07-23,P8,Personal Care,G3,144.89,3.3,3416,0,32,4636.48,2300,North,0
2023-05-26,P17,Household,G6,100.21,3.5,208,1,23,2304.83,5153,North,0
2024-01-16,P3,Personal Care,G1,287.49,3.4,4317,1,27,7762.2300000000005,3284,South,0
2024-08-08,P2,Dairy,G1,47.43,3.4,898,1,23,1090.89,8971,North,1
2024-06-08,P12,Personal Care,G4,128.22,4.4,1627,0,24,3077.2799999999997,8689,North,0
2024-05-16,P3,Personal Care,G1,261.2,4.9,1847,1,25,6530.0,2482,West,0
2024-10-08,P14,Beverages,G5,57.02,4.7,3326,1,32,1824.64,3430,South,0
2024-04-21,P25,Snacks,G9,36.87,3.9,870,1,22,811.14,4496,East,0
2023-01-02,P24,Snacks,G8,35.2,4.2,4063,1,27,950.4000000000001,1248,West,0
2023-01-14,P4,Dairy,G2,54.92,4.4,4155,1,31,1702.52,4842,East,0
2023-12-05,P24,Snacks,G8,33.5,4.4,694,1,25,837.5,2340,West,0
2023-03-19,P14,Beverages,G5,93.98,3.4,745,1,31,2913.38,4123,South,0
2023-09-05,P15,Household,G5,181.26,4.2,4545,1,28,5075.28,4436,East,0
2023-08-22,P5,Dairy,G2,56.58,3.5,492,1,28,1584.24,6145,West,0
2024-10-03,P17,Household,G6,388.59,4.1,4591,0,21,8160.389999999999,7266,West,0
2023-01-10,P19,Snacks,G7,29.61,4.5,802,1,27,799.47,1076,East,0
2024-06-29,P9,Personal Care,G3,191.32,4.3,4431,1,18,3443.7599999999998,9263,West,0
2024-07-03,P5,Dairy,G2,52.6,3.9,1056,1,27,1420.2,6779,South,1
2024-03-05,P22,Dairy,G8,54.74,4.2,4773,1,37,2025.38,6477,East,0
2023-05-14,P2,Dairy,G1,29.62,4.9,2941,1,28,829.36,9567,South,0
2024-04-23,P15,Household,G5,196.44,3.7,1591,1,21,4125.24,9634,South,0
2024-02-04,P20,Household,G7,193.84,3.1,542,0,18,3489.12,9221,North,0
2023-05-10,P4,Dairy,G2,30.82,4.6,3672,1,32,986.24,1745,West,0
2024-05-13,P15,Household,G5,486.89,3.1,4416,0,13,6329.57,4293,South,0
2023-12-22,P13,Dairy,G5,74.66,4.2,4282,1,29,2165.14,3220,South,0
2023-07-27,P11,Household,G4,165.29,4.0,4697,1,32,5289.28,6448,South,0
2023-05-14,P17,Household,G6,340.68,4.2,2729,0,26,8857.68,6512,South,0
2024-04-24,P20,Household,G7,207.67,3.6,1434,1,21,4361.07,1133,South,0
2024-03-28,P10,Dairy,G4,24.56,3.4,3876,1,27,663.12,6225,West,0
2024-12-01,P4,Dairy,G2,44.28,4.3,4179,1,27,1195.56,2390,East,1
2024-03-13,P22,Dairy,G8,68.92,3.9,4439,1,24,1654.08,3075,East,0
2023-01-27,P4,Dairy,G2,68.34,3.8,678,1,22,1503.48,8874,North,0
2024-08-09,P21,Beverages,G7,82.69,3.0,784,1,24,1984.56,4681,West,0
2023-12-31,P5,Dairy,G2,15.94,3.6,750,1,25,398.5,9170,South,0
2023-11-02,P2,Dairy,G1,61.99,4.2,3572,1,24,1487.76,6493,South,0
2023-11-04,P12,Personal Care,G4,150.55,4.6,4335,1,32,4817.6,6054,East,0
2024-09-15,P3,Personal Care,G1,245.55,3.4,2184,0,27,6629.85,1047,East,1
2024-11-05,P14,Beverages,G5,47.5,3.3,3721,1,23,1092.5,8081,West,0
2024-03-17,P19,Snacks,G7,35.76,4.8,4842,1,29,1037.04,6012,East,0
2024-01-05,P6,Beverages,G2,77.18,3.2,783,1,26,2006.6800000000003,7376,East,0
2024-08-15,P17,Household,G6,108.69,3.2,3462,1,26,2825.94,3171,East,0
2023-05-15,P6,Beverages,G2,73.02,3.3,857,1,33,2409.66,2497,South,0
2023-04-13,P12,Personal Care,G4,110.57,4.4,505,1,26,2874.8199999999997,5912,South,0
2023-01-09,P7,Personal Care,G3,134.87,4.2,3101,1,27,3641.4900000000002,2679,South,0
2024-05-06,P2,Dairy,G1,70.18,4.5,4410,1,26,1824.6800000000003,4149,West,0
2024-05-05,P20,Household,G7,293.41,4.7,1670,1,26,7628.660000000001,9669,South,0
2024-02-18,P2,Dairy,G1,62.02,4.5,1524,1,35,2170.7000000000003,5553,West,0
2024-10-21,P8,Personal Care,G3,223.77,4.2,2032,1,16,3580.32,4387,South,0
2023-11-07,P25,Snacks,G9,37.34,4.0,2275,1,29,1082.8600000000001,9423,West,0
2023-09-11,P7,Personal Care,G3,281.2,4.9,4015,1,35,9842.0,7128,North,0
2023-02-23,P11,Household,G4,247.91,3.6,1219,1,21,5206.11,5274,North,0
2024-01-04,P16,Beverages,G6,35.81,4.5,31,1,32,1145.92,4198,West,0
2023-04-30,P18,Dairy,G6,75.91,3.3,802,1,25,1897.75,9635,North,0
2023-02-24,P20,Household,G7,128.82,4.5,3765,1,29,3735.7799999999997,1667,East,0
2023-01-28,P19,Snacks,G7,31.07,4.6,674,1,27,838.89,7778,East,0
2023-11-12,P3,Personal Care,G1,248.79,4.0,4111,1,24,5970.96,1409,North,0
2024-03-03,P23,Household,G8,130.84,4.9,4007,1,28,3663.52,3038,West,0
2023-02-23,P14,Beverages,G5,61.27,3.4,4378,1,30,1838.1000000000001,9062,East,0
2024-06-18,P7,Personal Care,G3,50.64,5.0,2326,1,19,962.16,5441,North,0
2024-07-20,P13,Dairy,G5,62.2,4.9,3619,1,31,1928.2,5747,North,0
2024-06-15,P11,Household,G4,360.94,4.0,4592,1,28,10106.32,7608,North,0
2023-05-26,P6,Beverages,G2,50.33,4.5,1522,1,34,1711.22,7379,East,0
2023-12-26,P9,Personal Care,G3,123.53,3.4,2033,1,25,3088.25,6874,East,0
2024-06-02,P11,Household,G4,139.22,3.9,4299,1,26,3619.72,9377,East,0
2024-04-05,P10,Dairy,G4,29.71,4.9,2580,0,34,1010.14,1217,South,0
2024-07-03,P13,Dairy,G5,22.51,3.1,602,1,24,540.24,2902,West,0
2023-09-28,P24,Snacks,G8,32.26,4.4,4309,1,32,1032.32,5575,West,0
2024-02-12,P5,Dairy,G2,63.8,4.3,4100,1,32,2041.6,8571,West,0
2023-11-14,P22,Dairy,G8,53.98,3.1,3644,1,34,1835.32,1191,South,0
2023-10-25,P19,Snacks,G7,41.78,3.1,3640,1,36,1504.08,3147,South,0
2023-03-28,P19,Snacks,G7,43.13,4.1,4016,1,26,1121.38,1274,South,0
2024-07-08,P1,Household,G1,399.46,4.9,1481,1,20,7989.2,4047,East,1
2024-12-30,P17,Household,G6,80.25,3.5,786,1,34,2728.5,8662,West,0
2024-01-27,P16,Beverages,G6,97.33,4.5,2681,1,27,2627.91,1744,East,0
2024-12-22,P16,Beverages,G6,21.84,3.9,2144,1,29,633.36,2357,West,0
2023-08-30,P12,Personal Care,G4,171.54,3.1,4774,1,22,3773.8799999999997,7712,East,0
2024-09-02,P24,Snacks,G8,37.8,3.8,1130,1,26,982.8,5616,South,0
2024-01-23,P4,Dairy,G2,69.54,4.7,4645,1,31,2155.7400000000002,1423,East,0
2024-11-15,P24,Snacks,G8,30.61,3.5,4810,1,31,948.91,7330,West,0
2023-05-27,P8,Personal Care,G3,275.47,3.8,365,1,28,7713.160000000001,7795,West,0
2023-02-11,P4,Dairy,G2,75.46,3.3,2523,1,32,2414.72,6425,North,0
2023-09-14,P17,Household,G6,465.66,3.7,3891,1,30,13969.800000000001,6688,North,0
2023-02-02,P24,Snacks,G8,39.04,3.1,770,1,30,1171.2,5132,East,0
2024-11-27,P20,Household,G7,133.26,4.0,1661,1,29,3864.54,1542,South,0
2024-10-10,P23,Household,G8,227.75,4.5,4758,1,33,7515.75,4265,South,0
2024-03-31,P13,Dairy,G5,66.29,3.1,349,1,23,1524.67,2743,East,0
2024-04-06,P7,Personal Care,G3,108.37,3.2,3576,1,23,2492.51,9180,West,0
2024-04-16,P11,Household,G4,433.31,3.1,3562,1,20,8666.2,5986,West,0
2024-08-27,P22,Dairy,G8,55.69,4.1,4815,1,34,1893.46,6922,West,0
2024-08-18,P10,Dairy,G4,32.81,3.8,3210,0,24,787.44,9216,East,0
2024-03-01,P22,Dairy,G8,23.7,4.9,4856,1,25,592.5,4325,North,0
2024-06-23,P5,Dairy,G2,41.46,3.6,4970,1,38,1575.48,9286,North,1
2024-02-19,P21,Beverages,G7,26.95,3.1,3379,1,31,835.4499999999999,8833,North,0
2023-04-20,P18,Dairy,G6,44.58,3.5,2696,1,24,1069.92,5782,North,0
2024-07-24,P11,Household,G4,172.62,5.0,3707,1,38,6559.56,5005,North,0
2023-09-05,P8,Personal Care,G3,169.27,3.8,3322,1,27,4570.29,1142,South,0
2024-12-06,P17,Household,G6,476.69,3.4,207,1,16,7627.04,7580,North,0
2024-02-13,P17,Household,G6,193.1,4.7,3958,1,26,5020.599999999999,6661,North,0
2023-01-17,P13,Dairy,G5,74.43,4.8,4200,0,33,2456.19,6854,West,0
2023-05-06,P23,Household,G8,472.65,4.5,789,0,21,9925.65,9879,East,0
2023-08-26,P15,Household,G5,176.81,4.1,2214,1,24,4243.4400000000005,9380,East,0
2024-09-15,P11,Household,G4,114.36,4.7,923,1,27,3087.72,6270,South,0
2024-08-19,P24,Snacks,G8,17.26,5.0,279,1,36,621.36,7350,North,0
2023-10-30,P8,Personal Care,G3,74.82,4.4,27,1,23,1720.86,3906,South,0
2023-11-24,P11,Household,G4,234.14,3.9,1795,1,26,6087.639999999999,7551,North,0
2023-03-24,P14,Beverages,G5,75.34,4.2,338,0,28,2109.52,3305,West,0
2023-05-30,P2,Dairy,G1,27.37,4.6,3358,1,28,766.36,9315,North,0
2023-01-14,P3,Personal Care,G1,243.71,4.6,2871,1,28,6823.88,1739,West,0
2024-12-01,P14,Beverages,G5,22.36,3.3,3736,1,33,737.88,5645,North,0
2024-02-02,P21,Beverages,G7,61.88,3.9,74,1,26,1608.88,4351,North,0
2023-10-03,P9,Personal Care,G3,244.55,3.4,931,1,21,5135.55,1698,West,0
2024-03-31,P4,Dairy,G2,69.13,4.4,553,1,33,2281.29,4430,East,0
2023-11-12,P3,Personal Care,G1,69.61,3.8,3016,1,33,2297.13,2971,East,0
2023-09-12,P11,Household,G4,333.15,3.7,2919,1,14,4664.099999999999,5001,North,0
2023-11-25,P17,Household,G6,173.97,4.4,2111,1,29,5045.13,9360,South,0
2023-01-10,P24,Snacks,G8,38.61,4.7,1967,1,38,1467.18,8648,West,0
2023-01-03,P3,Personal Care,G1,61.4,3.1,1017,1,26,1596.3999999999999,4810,East,0
2024-10-12,P22,Dairy,G8,41.65,3.8,1240,1,31,1291.1499999999999,7572,West,0
2024-05-10,P14,Beverages,G5,94.75,4.2,1326,1,25,2368.75,3517,East,0
2024-07-06,P3,Personal Care,G1,130.65,3.7,1226,1,31,4050.15,7326,East,1
